Trial,Event,Value,Timestamp
45,StimOn,1,2024-04-02T15:31:41.4959488+01:00
45,StimOn,0,2024-04-02T15:31:42.4929152+01:00
45,PictureID,7,2024-04-02T15:31:42.4931328+01:00
45,TrialITI,1,2024-04-02T15:31:42.4932480+01:00
45,StimOn,1,2024-04-02T15:31:43.4962560+01:00
45,StimOn,0,2024-04-02T15:31:44.4931712+01:00
45,PictureID,9,2024-04-02T15:31:44.4933760+01:00
45,TrialITI,1.8,2024-04-02T15:31:44.4934528+01:00
45,StimOn,1,2024-04-02T15:31:46.3133056+01:00
45,StimOn,0,2024-04-02T15:31:47.3101824+01:00
45,PictureID,2,2024-04-02T15:31:47.3105280+01:00
45,TrialITI,1.5,2024-04-02T15:31:47.3107072+01:00
45,StimOn,1,2024-04-02T15:31:48.8303616+01:00
45,StimOn,0,2024-04-02T15:31:49.8271616+01:00
45,PictureID,3,2024-04-02T15:31:49.8274048+01:00
45,TrialITI,1.9,2024-04-02T15:31:49.8274944+01:00
45,StimOn,1,2024-04-02T15:31:51.7475712+01:00
45,StimOn,0,2024-04-02T15:31:52.7441920+01:00
45,PictureID,6,2024-04-02T15:31:52.7443840+01:00
45,TrialITI,1.1,2024-04-02T15:31:52.7446144+01:00
45,StimOn,1,2024-04-02T15:31:53.8478592+01:00
45,StimOn,0,2024-04-02T15:31:54.8444672+01:00
45,PictureID,1,2024-04-02T15:31:54.8446720+01:00
45,TrialITI,1.8,2024-04-02T15:31:54.8448512+01:00
45,StimOn,1,2024-04-02T15:31:56.6649856+01:00
45,StimOn,0,2024-04-02T15:31:57.6614784+01:00
46,PictureID,7,2024-04-02T15:31:57.6620288+01:00
46,TrialITI,1,2024-04-02T15:31:57.6622080+01:00
46,StimOn,1,2024-04-02T15:31:58.6652672+01:00
46,StimOn,0,2024-04-02T15:31:59.6617216+01:00
46,PictureID,5,2024-04-02T15:31:59.6620032+01:00
46,TrialITI,1.8,2024-04-02T15:31:59.6622336+01:00
46,StimOn,1,2024-04-02T15:32:01.4830336+01:00
46,StimOn,0,2024-04-02T15:32:02.4787456+01:00
46,PictureID,8,2024-04-02T15:32:02.4789376+01:00
46,TrialITI,1.6,2024-04-02T15:32:02.4790272+01:00
46,StimOn,1,2024-04-02T15:32:04.1002112+01:00
46,StimOn,0,2024-04-02T15:32:05.0957440+01:00
46,PictureID,9,2024-04-02T15:32:05.0959232+01:00
46,TrialITI,1.1,2024-04-02T15:32:05.0960384+01:00
46,StimOn,1,2024-04-02T15:32:06.2005248+01:00
46,StimOn,0,2024-04-02T15:32:07.1959936+01:00
46,PictureID,4,2024-04-02T15:32:07.1961856+01:00
46,TrialITI,1.9,2024-04-02T15:32:07.1962624+01:00
46,StimOn,1,2024-04-02T15:32:09.1176448+01:00
46,StimOn,0,2024-04-02T15:32:10.1130240+01:00
46,PictureID,3,2024-04-02T15:32:10.1132672+01:00
46,TrialITI,1.2,2024-04-02T15:32:10.1133952+01:00
46,StimOn,1,2024-04-02T15:32:11.3180288+01:00
46,StimOn,0,2024-04-02T15:32:12.3133056+01:00
46,PictureID,2,2024-04-02T15:32:12.3135360+01:00
46,TrialITI,1.3,2024-04-02T15:32:12.3136512+01:00
46,StimOn,1,2024-04-02T15:32:13.6183936+01:00
46,StimOn,0,2024-04-02T15:32:14.6135808+01:00
46,PictureID,0,2024-04-02T15:32:14.6137984+01:00
46,TrialITI,1.7,2024-04-02T15:32:14.6139008+01:00
46,StimOn,1,2024-04-02T15:32:16.3354624+01:00
46,StimOn,0,2024-04-02T15:32:17.3305984+01:00
46,PictureID,6,2024-04-02T15:32:17.3307776+01:00
46,TrialITI,1,2024-04-02T15:32:17.3309440+01:00
46,StimOn,1,2024-04-02T15:32:18.3358976+01:00
46,StimOn,0,2024-04-02T15:32:19.3308416+01:00
46,PictureID,1,2024-04-02T15:32:19.3311232+01:00
46,TrialITI,1.7,2024-04-02T15:32:19.3312640+01:00
46,StimOn,1,2024-04-02T15:32:21.0529024+01:00
46,StimOn,0,2024-04-02T15:32:22.0478592+01:00
47,PictureID,0,2024-04-02T15:32:22.0484480+01:00
47,TrialITI,2,2024-04-02T15:32:22.0485376+01:00
47,StimOn,1,2024-04-02T15:32:24.0700928+01:00
47,StimOn,0,2024-04-02T15:32:25.0648832+01:00
47,PictureID,1,2024-04-02T15:32:25.0651392+01:00
47,TrialITI,1.6,2024-04-02T15:32:25.0652928+01:00
47,StimOn,1,2024-04-02T15:32:26.6871168+01:00
47,StimOn,0,2024-04-02T15:32:27.6818816+01:00
47,PictureID,8,2024-04-02T15:32:27.6820864+01:00
47,TrialITI,1,2024-04-02T15:32:27.6821760+01:00
47,StimOn,1,2024-04-02T15:32:28.6875136+01:00
47,StimOn,0,2024-04-02T15:32:29.6821248+01:00
47,PictureID,2,2024-04-02T15:32:29.6823040+01:00
47,TrialITI,1.7,2024-04-02T15:32:29.6823936+01:00
47,StimOn,1,2024-04-02T15:32:31.4047104+01:00
47,StimOn,0,2024-04-02T15:32:32.3991808+01:00
47,PictureID,5,2024-04-02T15:32:32.3995520+01:00
47,TrialITI,1.6,2024-04-02T15:32:32.3996672+01:00
47,StimOn,1,2024-04-02T15:32:34.0218880+01:00
47,StimOn,0,2024-04-02T15:32:35.0161280+01:00
47,PictureID,6,2024-04-02T15:32:35.0163072+01:00
47,TrialITI,1.4,2024-04-02T15:32:35.0163968+01:00
47,StimOn,1,2024-04-02T15:32:36.4222208+01:00
47,StimOn,0,2024-04-02T15:32:37.4164224+01:00
47,PictureID,3,2024-04-02T15:32:37.4166400+01:00
47,TrialITI,1.8,2024-04-02T15:32:37.4167680+01:00
47,StimOn,1,2024-04-02T15:32:39.2392960+01:00
47,StimOn,0,2024-04-02T15:32:40.2334464+01:00
47,PictureID,7,2024-04-02T15:32:40.2337664+01:00
47,TrialITI,1.3,2024-04-02T15:32:40.2338560+01:00
47,StimOn,1,2024-04-02T15:32:41.5396864+01:00
47,StimOn,0,2024-04-02T15:32:42.5337344+01:00
47,PictureID,9,2024-04-02T15:32:42.5339776+01:00
47,TrialITI,1.1,2024-04-02T15:32:42.5340928+01:00
47,StimOn,1,2024-04-02T15:32:43.6399872+01:00
47,StimOn,0,2024-04-02T15:32:44.6339968+01:00
47,PictureID,4,2024-04-02T15:32:44.6341760+01:00
47,TrialITI,1.2,2024-04-02T15:32:44.6342656+01:00
47,StimOn,1,2024-04-02T15:32:45.8403584+01:00
47,StimOn,0,2024-04-02T15:32:46.8342656+01:00
48,PictureID,9,2024-04-02T15:32:46.8348288+01:00
48,TrialITI,1.7,2024-04-02T15:32:46.8349056+01:00
48,StimOn,1,2024-04-02T15:32:48.5573632+01:00
48,StimOn,0,2024-04-02T15:32:49.5512704+01:00
48,PictureID,0,2024-04-02T15:32:49.5515008+01:00
48,TrialITI,1.6,2024-04-02T15:32:49.5516032+01:00
48,StimOn,1,2024-04-02T15:32:51.1745024+01:00
48,StimOn,0,2024-04-02T15:32:52.1682688+01:00
48,PictureID,1,2024-04-02T15:32:52.1684736+01:00
48,TrialITI,1.7,2024-04-02T15:32:52.1685760+01:00
48,StimOn,1,2024-04-02T15:32:53.8919808+01:00
48,StimOn,0,2024-04-02T15:32:54.8852736+01:00
48,PictureID,6,2024-04-02T15:32:54.8854656+01:00
48,TrialITI,1.6,2024-04-02T15:32:54.8855552+01:00
48,StimOn,1,2024-04-02T15:32:56.5092096+01:00
48,StimOn,0,2024-04-02T15:32:57.5022592+01:00
48,PictureID,4,2024-04-02T15:32:57.5024384+01:00
48,TrialITI,2,2024-04-02T15:32:57.5025152+01:00
48,StimOn,1,2024-04-02T15:32:59.5263232+01:00
48,StimOn,0,2024-04-02T15:33:00.5193216+01:00
48,PictureID,8,2024-04-02T15:33:00.5194880+01:00
48,TrialITI,2,2024-04-02T15:33:00.5195904+01:00
48,StimOn,1,2024-04-02T15:33:02.5434112+01:00
48,StimOn,0,2024-04-02T15:33:03.5363456+01:00
48,PictureID,3,2024-04-02T15:33:03.5365248+01:00
48,TrialITI,2,2024-04-02T15:33:03.5366144+01:00
48,StimOn,1,2024-04-02T15:33:05.5607168+01:00
48,StimOn,0,2024-04-02T15:33:06.5534592+01:00
48,PictureID,5,2024-04-02T15:33:06.5536896+01:00
48,TrialITI,1.6,2024-04-02T15:33:06.5537920+01:00
48,StimOn,1,2024-04-02T15:33:08.1777536+01:00
48,StimOn,0,2024-04-02T15:33:09.1703808+01:00
48,PictureID,2,2024-04-02T15:33:09.1705472+01:00
48,TrialITI,1.7,2024-04-02T15:33:09.1706240+01:00
48,StimOn,1,2024-04-02T15:33:10.8948096+01:00
48,StimOn,0,2024-04-02T15:33:11.8873856+01:00
48,PictureID,7,2024-04-02T15:33:11.8875904+01:00
48,TrialITI,1,2024-04-02T15:33:11.8876928+01:00
48,StimOn,1,2024-04-02T15:33:12.8951552+01:00
48,StimOn,0,2024-04-02T15:33:13.8876288+01:00
49,PictureID,7,2024-04-02T15:33:13.8880256+01:00
49,TrialITI,1.5,2024-04-02T15:33:13.8881152+01:00
49,StimOn,1,2024-04-02T15:33:15.4123392+01:00
49,StimOn,0,2024-04-02T15:33:16.4046080+01:00
49,PictureID,9,2024-04-02T15:33:16.4047744+01:00
49,TrialITI,1.8,2024-04-02T15:33:16.4048512+01:00
49,StimOn,1,2024-04-02T15:33:18.2294656+01:00
49,StimOn,0,2024-04-02T15:33:19.2216192+01:00
49,PictureID,5,2024-04-02T15:33:19.2217856+01:00
49,TrialITI,1.1,2024-04-02T15:33:19.2218752+01:00
49,StimOn,1,2024-04-02T15:33:20.3298176+01:00
49,StimOn,0,2024-04-02T15:33:21.3218816+01:00
49,PictureID,1,2024-04-02T15:33:21.3220608+01:00
49,TrialITI,1.4,2024-04-02T15:33:21.3221504+01:00
49,StimOn,1,2024-04-02T15:33:22.7301632+01:00
49,StimOn,0,2024-04-02T15:33:23.7222016+01:00
49,PictureID,4,2024-04-02T15:33:23.7223936+01:00
49,TrialITI,1.2,2024-04-02T15:33:23.7224960+01:00
49,StimOn,1,2024-04-02T15:33:24.9304960+01:00
49,StimOn,0,2024-04-02T15:33:25.9224576+01:00
49,PictureID,2,2024-04-02T15:33:25.9226368+01:00
49,TrialITI,1.4,2024-04-02T15:33:25.9227136+01:00
49,StimOn,1,2024-04-02T15:33:27.3308416+01:00
49,StimOn,0,2024-04-02T15:33:28.3227648+01:00
49,PictureID,0,2024-04-02T15:33:28.3229696+01:00
49,TrialITI,1.4,2024-04-02T15:33:28.3230464+01:00
49,StimOn,1,2024-04-02T15:33:29.7311872+01:00
49,StimOn,0,2024-04-02T15:33:30.7230848+01:00
49,PictureID,8,2024-04-02T15:33:30.7232896+01:00
49,TrialITI,1.9,2024-04-02T15:33:30.7233920+01:00
49,StimOn,1,2024-04-02T15:33:32.6483328+01:00
49,StimOn,0,2024-04-02T15:33:33.6401024+01:00
49,PictureID,6,2024-04-02T15:33:33.6405120+01:00
49,TrialITI,1.9,2024-04-02T15:33:33.6406528+01:00
49,StimOn,1,2024-04-02T15:33:35.5653888+01:00
49,StimOn,0,2024-04-02T15:33:36.5571200+01:00
49,PictureID,3,2024-04-02T15:33:36.5572864+01:00
49,TrialITI,1.2,2024-04-02T15:33:36.5573760+01:00
49,StimOn,1,2024-04-02T15:33:37.7657088+01:00
49,StimOn,0,2024-04-02T15:33:38.7573888+01:00
50,PictureID,9,2024-04-02T15:33:38.7578752+01:00
50,TrialITI,1.6,2024-04-02T15:33:38.7579648+01:00
50,StimOn,1,2024-04-02T15:33:40.3827584+01:00
50,StimOn,0,2024-04-02T15:33:41.3744000+01:00
50,PictureID,7,2024-04-02T15:33:41.3745664+01:00
50,TrialITI,1.4,2024-04-02T15:33:41.3746560+01:00
50,StimOn,1,2024-04-02T15:33:42.7830784+01:00
50,StimOn,0,2024-04-02T15:33:43.7746944+01:00
50,PictureID,1,2024-04-02T15:33:43.7748864+01:00
50,TrialITI,2,2024-04-02T15:33:43.7749760+01:00
50,StimOn,1,2024-04-02T15:33:45.8001664+01:00
50,StimOn,0,2024-04-02T15:33:46.7917184+01:00
50,PictureID,3,2024-04-02T15:33:46.7918848+01:00
50,TrialITI,1.2,2024-04-02T15:33:46.7919744+01:00
50,StimOn,1,2024-04-02T15:33:48.0005504+01:00
50,StimOn,0,2024-04-02T15:33:48.9920000+01:00
50,PictureID,4,2024-04-02T15:33:48.9921920+01:00
50,TrialITI,1.9,2024-04-02T15:33:48.9922944+01:00
50,StimOn,1,2024-04-02T15:33:50.9176704+01:00
50,StimOn,0,2024-04-02T15:33:51.9090304+01:00
50,PictureID,2,2024-04-02T15:33:51.9091968+01:00
50,TrialITI,1.9,2024-04-02T15:33:51.9092864+01:00
50,StimOn,1,2024-04-02T15:33:53.8347776+01:00
50,StimOn,0,2024-04-02T15:33:54.8260608+01:00
50,PictureID,6,2024-04-02T15:33:54.8262272+01:00
50,TrialITI,1.6,2024-04-02T15:33:54.8263168+01:00
50,StimOn,1,2024-04-02T15:33:56.4523520+01:00
50,StimOn,0,2024-04-02T15:33:57.4430592+01:00
50,PictureID,5,2024-04-02T15:33:57.4432512+01:00
50,TrialITI,1.9,2024-04-02T15:33:57.4433664+01:00
50,StimOn,1,2024-04-02T15:33:59.3694208+01:00
50,StimOn,0,2024-04-02T15:34:00.3600896+01:00
50,PictureID,8,2024-04-02T15:34:00.3602688+01:00
50,TrialITI,1.7,2024-04-02T15:34:00.3603840+01:00
50,StimOn,1,2024-04-02T15:34:02.0865152+01:00
50,StimOn,0,2024-04-02T15:34:03.0770944+01:00
50,PictureID,0,2024-04-02T15:34:03.0772992+01:00
50,TrialITI,1.9,2024-04-02T15:34:03.0774016+01:00
50,StimOn,1,2024-04-02T15:34:05.0037504+01:00
50,StimOn,0,2024-04-02T15:34:05.9941120+01:00
